"ID_USUARIA","ANIO","REGION","PONDERA","APRECIO_ARTISTAS","APRECIO_JUECES","APRECIO_MEDICOS","APRECIO_EMPRESARIOS","APRECIO_RELIGIOSOS","APRECIO_CIENTIFICOS","APRECIO_DEPORTISTAS","APRECIO_PROFESORES","APRECIO_INGENIEROS","APRECIO_PERIODISTAS","DESTAQUE_DEPORTES","DESTAQUE_DESARROLLO_INDUSTRIAL","DESTAQUE_AGRICULTURA","DESTAQUE_SALUD","DESTAQUE_DESARROLLO_TECNOLOGIAS","DESTAQUE_ARTE_CULTURA","DESTAQUE_INVESTIGACION_CIENTIFICA","DESTAQUE_EDUCACION","DESTAQUE_MEDIO_AMBIENTE","DESTAQUE_ENERGIA","VISITA_ARTE","VISITA_MUSEO_CIENCIA","VISITA_ZOO_BOTANICO_ACUARIO","VISITA_PARQUE_NACIONAL_RESERVA","VISITA_LABORATORIO_INSTITUTO","VISITA_SEMANA_CIENCIA","INTERES_DEPORTES","INTERES_POLITICA","INTERES_ECONOMIA","INTERES_CYT","INTERES_ARTE_CULTURA","INTERES_MEDICINA_SALUD","INTERES_MEDIO_AMBIENTE","INTERES_RELIGION","INTERES_ESPECTACULOS","INFORMACION_DEPORTES","INFORMACION_POLITICA","INFORMACION_ECONOMIA","INFORMACION_CYT","INFORMACION_ARTE_CULTURA","INFORMACION_MEDICINA_SALUD","INFORMACION_MEDIO_AMBIENTE","INFORMACION_RELIGION","INFORMACION_ESPECTACULOS","FRECUENCIA_PROGRAMAS_DOCUMENTALES_CYT","FRECUENCIA_NOTICIAS_CIENTIFICAS","FRECUENCIA_PROGRAMAS_RADIALES","FRECUENCIA_REVISTAS_DIVULGACION","FRECUENCIA_LIBROS_DIVULGACION","FRECUENCIA_LIBROS_MUSEOS","FRECUENCIA_INTERNET","FRECUENCIA_VIDEOS","FRECUENCIA_RRSS","RRSS_WHATSAPP","RRSS_FACEBOOK","RRSS_YOUTUBE","RRSS_INSTAGRAM","RRSS_TWITTER","RRSS_OTRA","RRSS_NINGUNA","RRSS_OTRA_CODIFICADA","PERFILES_RRSS_1","PROF_CIENTIFICA_ATRACTIVO","PROF_CIENTIFICA_GRATIFICANTE","PROF_CIENTIFICA_REMUNERACION","PROF_CIENTIFICA_PRESTIGIO","CONOCIMIENTO_INSTITUCIONES_CYT","CONOCE_INSTITUCION_1","CONOCE_INSTITUCION_2","CONOCE_INSTITUCION_3","APORTANTE_PRINCIPAL_ENTIDAD","APORTANTE_PRINCIPAL_ENTIDAD_OTROS","SUFICIENCIA_RECURSOS_ESTADO","VALORACION_RECURSOS_ID","GASTO_ESTATAL","FUTURO_CYT","CONFIANZA_1","CONFIANZA_2","CONFIANZA_3","CONFIANZA_OTROS","CONOCIMIENTO_MINISTERIO","IMPORTANCIA_MINISTERIO","p25.1","p25.2","p25.3","MIGRACION_CIENTIFICOS","CONOCIMIENTO_C3","BENEFICIOS_CYT","RIESGOS_CYT","BENEFICIOS_Y_RIESGOS_CYT","ACTITUD_VIDA_FACIL","ACTITUD_PROBLEMAS_MUNDO","ACTITUD_CURAR_ENFERMEDADES","ACTITUD_FE_VS_CIENCIA","ACTITUD_INFLUENCIA_FINANCIAMIENTO","ACTITUD_DESIGUALDAD_SOCIAL","ACTITUD_TECNOLOGIA_RIESGO","ACTITUD_COMUNICACION_CIENTIFICA","ACTITUD_VIDA_ARTIFICIAL","ACTITUD_RESOLVER_TODO","ACTITUD_PODER_PELIGROSO","ACTITUD_CAMBIO_RAPIDO","ACTITUD_ELIMINAR_POBREZA","ACTITUD_CONFIANZA_CIENTIFICOS","ACTITUD_PARTICIPACION_CIUDADANA","ACTITUD_OPORTUNIDADES_HIJOS","ACTITUD_MEDIO_AMBIENTE","CONSULTA_SOCIAL","SEXO","EDAD_TRAMOS","EDUCACION_TRAMOS","NIVEL_EDUCATIVO_CAT","EDUCACION_CAMPOS","EDUC_TIPO_GESTION"
2021043,5,2,1.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,3,3,3,2,2,2,1,1,2,2,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,2,1,2,3,3,NA,1,NA,2,0,0,1,0,0,0,0,NA,NA,3,NA,NA,2,2,NA,NA,NA,4,NA,3,NA,1,3,7,NA,NA,NA,2,1,3,3,3,1,2,NA,NA,1,1,2,1,2,2,2,2,98,1,2,NA,NA,2,NA,NA,2,2,3,2,3,5,2,NA,NA
2021044,5,4,0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,3,3,3,2,2,2,1,2,2,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,1,NA,1,3,NA,NA,1,2,2,3,3,NA,2,NA,3,0,0,0,0,0,0,0,NA,NA,2,NA,NA,3,2,NA,NA,NA,1,NA,3,NA,1,3,2,7,NA,NA,2,1,2,3,3,1,1,NA,NA,1,2,1,1,2,98,98,3,1,2,2,NA,NA,4,NA,NA,1,2,3,1,4,8,3,2,1
2021045,5,4,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA,2,3,1,3,2,2,2,1,2,2,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,2,1,3,3,3,NA,1,NA,1,0,1,1,0,0,0,0,NA,2,2,NA,NA,3,2,NA,NA,NA,98,NA,98,NA,1,2,2,7,NA,NA,1,1,2,3,3,2,2,NA,NA,1,2,4,1,3,4,2,4,4,4,2,NA,NA,5,NA,NA,2,3,2,1,4,5,2,NA,NA
2021046,5,4,0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,3,3,4,3,1,2,1,1,2,2,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,3,NA,1,1,NA,NA,1,1,3,2,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,2,1,NA,NA,1,1,3,NA,NA,98,NA,2,NA,1,3,2,NA,NA,NA,1,1,3,3,3,1,2,NA,NA,1,2,3,1,2,2,4,3,4,4,1,NA,NA,2,NA,NA,2,3,2,1,4,7,3,NA,NA
2021047,5,3,1.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,3,3,3,2,2,2,1,1,2,2,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,1,3,3,2,3,NA,2,NA,2,0,0,1,0,0,0,0,NA,2,1,NA,NA,3,2,NA,NA,NA,3,NA,3,NA,1,2,7,NA,NA,NA,2,2,3,3,2,1,2,NA,NA,2,5,1,2,5,5,2,5,1,1,5,NA,NA,5,NA,NA,2,5,2,1,1,6,2,NA,NA
2021048,5,2,1.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,4,3,1,1,1,2,2,2,2,2,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,3,NA,2,3,NA,NA,2,2,3,3,3,NA,2,NA,3,0,0,0,0,0,0,0,NA,NA,2,NA,NA,1,2,NA,NA,NA,1,NA,2,NA,1,2,2,8,7,NA,1,2,2,2,2,3,2,NA,NA,3,2,4,2,2,2,4,4,2,2,4,NA,NA,4,NA,NA,4,2,4,1,1,7,3,NA,NA
2021049,5,2,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,3,3,3,3,1,2,2,1,2,2,NA,NA,NA,2,NA,1,2,NA,NA,NA,NA,NA,3,NA,2,2,NA,NA,2,1,2,3,3,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,3,NA,NA,2,1,89,18,NA,4,NA,3,NA,1,3,1,2,7,NA,2,1,3,3,4,1,2,NA,NA,1,2,4,1,2,2,2,4,2,4,4,NA,NA,2,NA,NA,2,2,4,2,4,8,3,5,1
2021050,5,2,1.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,3,3,3,2,2,2,2,2,2,NA,NA,NA,2,NA,2,3,NA,NA,NA,NA,NA,1,NA,3,3,NA,NA,2,2,3,3,3,NA,1,NA,1,0,0,0,0,0,0,0,NA,14,2,NA,NA,1,2,NA,NA,NA,1,NA,2,NA,2,2,7,3,2,NA,1,2,3,3,3,2,2,NA,NA,2,1,4,1,4,2,3,3,2,4,2,NA,NA,4,NA,NA,2,2,2,2,1,5,2,NA,NA
2021051,5,2,1.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,2,2,3,2,2,2,2,2,2,NA,NA,NA,2,NA,2,3,NA,NA,NA,NA,NA,3,NA,2,3,NA,NA,2,3,2,3,3,NA,2,NA,3,0,0,0,0,0,0,0,NA,NA,3,NA,NA,2,2,NA,NA,NA,1,NA,98,NA,1,2,2,3,NA,NA,2,2,2,2,98,1,2,NA,NA,2,2,3,2,2,2,2,4,3,2,3,NA,NA,4,NA,NA,2,3,1,2,1,5,2,NA,NA
2021052,5,3,0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,2,4,3,3,1,1,2,1,2,2,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,1,1,1,2,2,NA,2,NA,2,1,0,0,0,0,0,0,NA,13,1,NA,NA,2,1,8,NA,NA,2,NA,4,NA,1,3,2,NA,NA,NA,1,2,2,2,4,1,2,NA,NA,4,2,1,1,1,1,2,2,4,2,4,NA,NA,5,NA,NA,5,2,2,2,3,9,3,5,1
2021053,5,3,1.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,4,4,4,1,1,2,2,1,2,2,NA,NA,NA,1,NA,2,2,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,2,1,1,3,2,NA,1,NA,1,0,1,1,0,0,0,0,NA,2,2,NA,NA,3,2,NA,NA,NA,98,NA,3,NA,1,1,7,2,NA,NA,1,2,2,3,3,1,1,NA,NA,1,4,2,2,2,2,2,2,2,2,2,NA,NA,2,NA,NA,2,2,3,1,1,6,2,NA,NA
2021054,5,2,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,3,3,98,2,1,2,2,2,2,NA,NA,NA,2,NA,1,2,NA,NA,NA,NA,NA,2,NA,1,3,NA,NA,1,3,3,3,1,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,1,NA,NA,2,1,1,NA,NA,1,NA,3,NA,1,2,7,2,NA,NA,2,2,2,3,98,1,2,NA,NA,3,2,3,2,98,2,4,4,3,3,4,NA,NA,4,NA,NA,2,3,1,1,1,8,3,3,1
2021055,5,3,0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,NA,4,4,4,3,2,2,2,2,2,2,NA,NA,NA,1,NA,1,3,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,2,3,3,2,3,NA,2,NA,3,0,0,0,0,0,0,0,NA,NA,3,NA,NA,2,2,NA,NA,NA,2,NA,3,NA,1,2,7,NA,NA,NA,1,1,2,2,98,98,2,NA,NA,3,1,3,1,2,98,4,4,4,3,4,NA,NA,1,NA,NA,2,4,2,2,1,8,3,5,1
2021056,5,3,0.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,1,2,3,3,2,2,2,1,2,2,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,3,3,1,1,2,NA,1,NA,1,0,0,1,0,0,0,0,NA,7,1,NA,NA,1,1,1,7,3,1,NA,2,NA,1,2,7,2,NA,NA,1,1,2,2,4,3,2,NA,NA,1,1,1,1,4,5,4,5,5,5,1,NA,NA,1,NA,NA,1,1,2,2,2,7,3,NA,NA
2021057,5,5,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,2,3,3,3,1,1,2,1,2,2,NA,NA,NA,3,NA,2,1,NA,NA,NA,NA,NA,3,NA,2,2,NA,NA,1,2,3,3,3,NA,2,NA,2,0,0,0,1,0,0,0,NA,16,1,NA,NA,3,2,NA,NA,NA,1,NA,3,NA,1,1,7,NA,NA,NA,1,1,2,3,98,2,2,NA,NA,1,2,2,2,4,2,4,4,2,4,4,NA,NA,4,NA,NA,2,4,2,1,3,9,3,6,1
2021058,5,2,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,3,4,4,4,1,2,2,1,2,2,NA,NA,NA,1,NA,2,1,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,1,2,2,3,3,NA,1,NA,1,0,0,0,0,0,0,0,NA,2,1,NA,NA,1,1,1,5,NA,1,NA,3,NA,1,1,7,2,3,NA,1,1,3,3,3,2,2,NA,NA,2,3,4,2,4,3,2,3,3,3,3,NA,NA,4,NA,NA,3,3,4,1,2,7,3,NA,NA
2021059,5,3,0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,2,4,3,98,1,1,1,1,2,2,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,2,2,2,3,3,NA,1,NA,2,0,1,0,1,0,0,0,NA,1,1,NA,NA,1,1,1,NA,NA,98,NA,3,NA,1,3,2,7,NA,NA,1,1,3,3,4,1,2,NA,NA,3,2,5,1,2,3,5,5,1,5,5,NA,NA,5,NA,NA,98,2,3,1,3,8,3,3,2
2021060,5,3,0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,3,3,3,3,2,2,2,2,2,2,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,4,NA,2,2,NA,NA,2,3,3,3,3,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,3,NA,NA,2,2,NA,NA,NA,3,NA,3,NA,1,2,2,5,NA,NA,2,1,3,3,4,2,2,NA,NA,2,3,2,1,3,5,4,5,2,4,5,NA,NA,5,NA,NA,5,4,3,1,4,9,3,5,1
2021061,5,5,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,3,2,3,98,2,2,2,2,2,2,NA,NA,NA,4,NA,3,3,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,3,3,3,3,3,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,3,NA,NA,2,2,NA,NA,NA,98,NA,2,NA,1,2,7,NA,NA,NA,1,2,98,3,2,2,2,NA,NA,1,2,4,2,3,4,3,2,4,98,3,NA,NA,4,NA,NA,4,3,2,1,4,9,3,6,1
2021062,5,3,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,NA,3,3,1,3,2,2,2,1,2,2,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,4,NA,3,3,NA,NA,2,2,3,3,3,NA,2,NA,2,0,1,0,0,0,0,0,NA,1,1,NA,NA,1,2,NA,NA,NA,4,NA,3,NA,1,3,7,NA,NA,NA,2,2,3,3,3,2,2,NA,NA,4,3,3,2,4,4,4,2,2,2,4,NA,NA,4,NA,NA,98,2,2,1,4,5,2,NA,NA
2021063,5,3,1.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,3,1,3,1,2,2,1,1,2,2,NA,NA,NA,2,NA,1,3,NA,NA,NA,NA,NA,4,NA,3,3,NA,NA,2,3,3,2,3,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,4,NA,NA,1,2,NA,NA,NA,1,NA,4,NA,1,3,1,3,7,NA,2,1,3,3,1,1,1,NA,NA,5,2,2,2,2,2,2,2,3,3,2,NA,NA,2,NA,NA,2,2,4,1,4,4,1,NA,NA
2021064,5,2,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,3,3,3,3,2,2,2,2,2,2,NA,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,3,3,3,3,3,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,2,NA,NA,2,2,NA,NA,NA,1,NA,2,NA,1,2,3,7,NA,NA,2,2,3,3,3,2,2,NA,NA,3,2,3,2,2,3,2,2,3,3,3,NA,NA,98,NA,NA,3,3,4,1,4,2,1,NA,NA
2021065,5,4,0.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA,2,4,3,4,1,2,2,1,2,2,NA,NA,NA,1,NA,1,3,NA,NA,NA,NA,NA,2,NA,1,2,NA,NA,1,1,3,3,3,NA,1,NA,2,0,0,0,0,0,0,0,NA,1,3,NA,NA,2,1,87,3,18,4,NA,2,NA,2,3,2,NA,NA,NA,2,3,2,2,1,3,2,NA,NA,3,2,4,2,3,3,4,5,2,2,4,NA,NA,3,NA,NA,4,4,3,1,4,9,3,5,2
2021066,5,5,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,2,3,4,1,1,2,2,1,2,2,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,3,NA,3,2,NA,NA,3,2,3,3,3,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,2,NA,NA,3,1,1,NA,NA,4,NA,3,NA,1,1,3,7,NA,NA,1,1,3,3,4,1,2,NA,NA,2,3,4,2,4,2,2,4,4,4,4,NA,NA,4,NA,NA,2,2,4,1,4,9,3,5,1
2021067,5,3,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,1,2,1,1,2,1,2,1,1,2,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,1,1,1,2,2,NA,1,NA,1,0,0,1,0,0,0,0,NA,2,1,NA,NA,2,1,1,NA,NA,1,NA,1,NA,1,1,7,2,6,NA,1,1,1,1,2,2,1,NA,NA,1,1,3,1,2,1,1,2,3,2,2,NA,NA,2,NA,NA,1,1,3,1,4,9,3,6,1
2021068,5,4,0.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,NA,1,3,3,3,1,2,2,2,2,2,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,3,NA,1,1,NA,NA,1,2,3,1,3,NA,2,NA,2,0,1,0,0,0,0,0,NA,1,1,NA,NA,3,1,1,NA,NA,3,NA,4,NA,1,3,2,NA,NA,NA,1,1,3,4,3,1,2,NA,NA,1,2,4,1,2,2,2,98,2,4,4,NA,NA,4,NA,NA,2,2,4,1,4,9,3,6,1
2021069,5,2,1.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,4,3,NA,98,3,4,4,1,2,2,1,2,2,NA,NA,NA,3,NA,2,98,NA,NA,NA,NA,NA,4,NA,2,4,NA,NA,3,3,3,3,3,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,2,NA,NA,2,2,NA,NA,NA,5,NA,98,NA,98,1,1,2,5,NA,2,1,2,2,2,1,2,NA,NA,98,2,98,2,1,2,2,3,3,4,98,NA,NA,3,NA,NA,2,2,1,1,4,4,1,NA,NA
2021070,5,3,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,2,2,3,1,1,2,1,1,2,2,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,1,NA,2,2,NA,NA,2,1,3,3,3,NA,1,NA,1,0,1,0,0,0,0,0,NA,11,4,NA,NA,2,1,12,NA,NA,1,NA,3,NA,1,3,7,8,2,NA,1,2,1,2,1,2,1,NA,NA,3,2,2,2,4,2,2,2,2,2,4,NA,NA,4,NA,NA,1,2,3,2,1,7,3,NA,NA
2021071,5,2,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,4,4,3,4,2,2,2,2,2,2,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,2,2,2,2,3,NA,2,NA,2,0,1,1,1,0,0,0,NA,1,3,NA,NA,2,2,NA,NA,NA,5,NA,4,NA,2,4,13,NA,NA,12,1,2,3,3,4,2,2,NA,NA,1,2,5,1,2,2,1,4,1,2,2,NA,NA,2,NA,NA,1,1,2,2,3,9,3,5,1
2021072,5,2,0.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,2,2,3,3,1,1,1,1,2,2,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,1,1,3,2,2,NA,1,NA,1,0,0,0,1,0,0,0,NA,12,3,NA,NA,2,1,1,NA,NA,1,NA,3,NA,1,2,8,7,6,NA,1,1,2,3,3,3,2,NA,NA,2,2,4,2,4,2,3,4,4,3,4,NA,NA,4,NA,NA,3,3,2,1,4,9,3,5,1
2021073,5,4,0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,98,4,4,4,2,2,2,1,2,2,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,2,2,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,1,2,NA,NA,2,1,1,NA,NA,3,NA,3,NA,1,3,7,2,NA,NA,1,1,3,3,4,1,1,NA,NA,3,2,2,2,3,1,2,3,5,2,3,NA,NA,4,NA,NA,3,3,2,1,4,8,3,4,1
2021074,5,3,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,98,3,3,3,2,2,2,2,2,2,NA,NA,NA,1,NA,2,2,NA,NA,NA,NA,NA,2,NA,3,3,NA,NA,2,1,3,3,3,NA,1,NA,1,0,1,0,0,0,0,0,NA,13,4,NA,NA,3,2,NA,NA,NA,2,NA,3,NA,1,4,7,2,8,NA,1,1,3,3,4,3,2,NA,NA,3,4,4,2,2,2,2,4,4,3,4,NA,NA,4,NA,NA,3,3,3,1,2,7,3,NA,NA
2021075,5,4,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,NA,4,2,98,4,2,2,2,2,2,2,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,2,3,3,3,3,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,98,NA,NA,3,2,NA,NA,NA,4,NA,4,NA,1,3,2,NA,NA,NA,2,3,3,3,3,1,2,NA,NA,3,2,2,2,4,2,3,4,2,4,4,NA,NA,4,NA,NA,2,2,3,2,4,5,2,NA,NA
2021076,5,3,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,3,3,3,3,2,2,2,2,2,2,NA,NA,NA,3,NA,1,2,NA,NA,NA,NA,NA,3,NA,2,2,NA,NA,2,2,2,3,3,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,2,NA,NA,2,1,1,12,NA,3,NA,3,NA,1,4,7,3,1,NA,2,2,3,3,3,2,2,NA,NA,2,2,4,2,4,4,2,5,2,98,98,NA,NA,2,NA,NA,2,2,3,1,3,9,3,5,2
2021077,5,2,1.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,3,1,1,2,2,2,2,NA,NA,NA,1,NA,4,2,NA,NA,NA,NA,NA,1,NA,4,4,NA,NA,1,1,1,1,2,NA,3,NA,2,0,0,0,0,0,0,0,NA,1,1,NA,NA,1,1,8,NA,NA,3,NA,1,NA,1,1,7,2,3,NA,1,1,1,1,4,3,2,NA,NA,1,2,1,1,1,2,1,2,1,4,2,NA,NA,2,NA,NA,1,2,3,1,4,5,2,NA,NA
2021078,5,2,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,3,2,3,2,2,1,2,2,2,1,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,2,2,3,2,1,NA,1,NA,1,0,1,1,0,0,0,0,NA,1,3,NA,NA,2,1,58,NA,NA,1,NA,2,NA,1,2,6,7,8,NA,1,1,3,3,4,1,2,NA,NA,1,4,4,2,2,3,2,2,4,3,3,NA,NA,2,NA,NA,2,2,4,1,4,7,3,NA,NA
2021079,5,1,1.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,3,NA,2,2,NA,NA,1,1,1,2,2,NA,2,NA,2,1,0,0,0,0,0,0,NA,1,1,NA,NA,1,1,1,NA,NA,1,NA,3,NA,1,2,2,7,8,NA,1,1,2,98,3,1,1,NA,NA,2,1,4,1,2,2,2,2,4,2,4,NA,NA,2,NA,NA,1,2,4,2,4,6,2,NA,NA
2021080,5,3,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,3,3,3,3,2,2,2,2,2,2,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,2,3,3,3,3,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,2,NA,NA,2,2,NA,NA,NA,5,NA,3,NA,1,2,7,2,4,NA,1,2,3,3,3,1,2,NA,NA,1,2,4,2,4,98,2,2,3,2,2,NA,NA,2,NA,NA,2,2,2,1,4,5,2,NA,NA
2021081,5,2,1.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,3,1,NA,3,3,3,3,2,2,2,2,2,2,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,3,3,3,3,3,NA,1,NA,3,0,0,0,0,0,0,0,NA,NA,3,NA,NA,98,2,NA,NA,NA,1,NA,2,NA,1,2,7,NA,NA,NA,2,1,3,4,4,1,2,NA,NA,3,2,2,3,4,2,2,1,2,2,2,NA,NA,4,NA,NA,2,2,1,1,1,4,1,NA,NA
2021082,5,3,1.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,98,NA,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,3,NA,2,2,NA,NA,NA,NA,NA,4,NA,2,2,NA,NA,3,2,3,3,3,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,3,NA,NA,98,2,NA,NA,NA,98,NA,2,NA,1,1,1,NA,NA,NA,2,1,1,1,2,2,2,NA,NA,1,2,2,1,2,4,2,2,2,2,2,NA,NA,2,NA,NA,2,2,4,2,4,3,1,NA,NA
2021083,5,3,1.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,NA,3,4,1,3,1,2,2,2,2,2,NA,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,2,2,2,3,3,NA,3,NA,3,0,0,0,0,0,0,0,NA,NA,4,NA,NA,3,2,NA,NA,NA,1,NA,2,NA,2,3,1,2,7,NA,1,3,2,2,3,3,2,NA,NA,1,2,4,2,2,98,2,98,2,2,2,NA,NA,2,NA,NA,2,2,4,1,1,4,1,NA,NA
2021084,5,2,1.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,3,2,3,3,2,2,2,2,2,2,NA,NA,NA,3,NA,2,2,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,2,3,3,3,3,NA,2,NA,3,0,0,0,0,0,0,0,NA,NA,3,NA,NA,3,2,NA,NA,NA,1,NA,3,NA,1,3,8,NA,NA,NA,1,2,3,3,3,2,2,NA,NA,2,2,4,4,4,2,4,4,2,4,4,NA,NA,4,NA,NA,2,2,3,2,3,3,1,NA,NA
